Date,AL,AK,AZ,AR,CA,CO,CT,DE,FL,GA,HI,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY
1976-11-30,39.159407504,42.492788681,30.688604849,41.846132303,20.656530117,22.42317218,27.384623914,29.066797488,34.202741367,30.85722493,28.200920436,35.153460807,30.475865279,35.89578932,39.835817705,38.680816793,34.988680343,39.378433146,27.670576709,30.173616097,16.728143319,26.332624964,28.84843646,42.162991992,33.597864049,32.192969323,34.789889852,32.285346451,25.16267993,23.688174029,32.015757157,23.655708695,30.971674287,48.627067725,34.174277611,42.703489448,26.566893995,31.359474206,24.289516253,33.357697008,38.318752207,35.060959099,37.017606311,28.881027999,29.755777824,30.575026371,21.295105494,48.563327989,32.149092009,40.240417589
1976-12-31,39.316048066,42.921261942,30.870150163,42.020452673,21.011057421,22.708558856,27.324945456,29.238301703,34.057553064,30.799050579,28.185002681,35.664616954,30.648539639,36.162878675,40.068171215,39.218839591,35.019026563,39.711760594,27.891137472,30.398219451,16.771122774,26.462120875,29.055236966,42.308943478,33.912426672,32.441493045,35.194596176,32.452493726,25.3841374,23.563215176,32.492804064,23.689788202,31.152236639,49.22329773,34.208752404,42.882819954,27.002272648,32.105066341,24.413026753,33.398546251,38.314555458,35.209322436,37.23671098,29.205068594,29.911693772,30.66661674,21.500396245,48.696641648,32.482108294,40.708417589
1977-01-31,39.393663789,43.36581233,30.977524947,42.303965282,21.378725939,22.918907515,27.2346804,29.450360579,33.562765706,30.771984522,28.121915842,36.17838447,30.763563603,36.461717572,40.330402819,39.778750629,35.095073119,40.043878596,28.151472677,30.773034333,16.828829097,26.60472493,29.26120218,42.339398694,34.327447061,32.764070953,35.587689143,32.715987365,25.618959382,23.62743303,33.055742207,23.71222128,31.216136213,49.72351461,34.319263288,43.129689238,27.371678294,32.636625411,24.557329011,33.437197689,38.344134629,35.433821271,37.416779237,29.577173048,30.04963994,30.741685832,21.646051143,48.947752508,32.8619433,41.069725518
1977-02-28,39.416713327,43.773119303,31.098464599,42.695391474,21.859477067,23.086883016,27.207403976,29.658821466,32.868589874,30.797930679,28.019518377,36.614754629,31.062212903,36.736600452,40.695002761,40.296335949,35.31819404,40.445140409,28.390772117,31.11775895,16.857410053,26.770876423,29.420436732,42.317478479,34.92655196,33.166975135,35.928062029,33.123466284,25.832172157,23.891083602,33.615979197,23.741333616,31.111106174,50.086070836,34.586518001,43.449979524,27.618117786,32.919216176,24.701716089,33.526352144,38.42393924,35.771078328,37.856733779,29.951472377,30.177714565,30.875290395,21.807327238,49.306320522,33.30860077,41.390569004
1977-03-31,39.450967435,44.099249377,31.332173652,43.108400184,22.440876278,23.276302381,27.297208523,29.804029548,32.992444049,30.89260961,27.922914187,36.946217163,31.672308487,36.997905616,41.157382796,40.767960026,35.756332624,40.936535358,28.61160711,31.336146664,16.853579303,26.915172932,29.607679913,42.33742612,36.025707687,33.653332756,36.247192902,33.644754998,26.015931381,24.230332716,34.102967984,23.87071266,31.060143834,50.28839622,35.018979695,43.797279983,27.826559316,33.048393519,24.903800776,33.756630107,38.58318674,36.203085488,38.898026523,30.362968982,30.318482205,31.092373506,22.130019892,49.755469024,33.821916188,41.709548355
1977-04-30,39.609240892,44.345888344,31.624297572,43.438706024,23.016523141,23.543649047,27.605749645,29.857761602,34.760749315,31.053600587,27.915096342,37.238468114,32.42510561,37.228340231,41.673927408,41.124099575,36.407273812,41.496001141,28.873244725,31.473926012,16.906759833,27.062734993,29.936958609,42.51544035,37.575135843,34.224899854,36.55710127,34.201933951,26.181964108,24.48735681,34.539836679,24.152994266,31.28121356,50.319661496,35.526051997,44.128018415,28.148410768,33.138117513,25.2127196,34.152363845,38.894363282,36.670053455,40.557091016,30.833449764,30.496644654,31.353534578,22.641428927,50.300220472,34.312509344,42.040221631
1977-05-31,39.921331167,44.556380869,31.875611788,43.66763601,23.612289894,23.888231919,28.101364173,29.844638439,35.967863304,31.256061743,28.033729764,37.570119457,32.731898527,37.478693777,42.194614047,41.488971997,37.15714098,42.084758211,29.230774461,31.67818761,17.076767009,27.286195955,30.400553382,42.882114635,37.969171762,34.868005964,36.851569592,34.753614066,26.365254239,24.653424577,34.995525103,24.469854219,31.675942962,50.248884035,35.952323054,44.450295757,28.677856423,33.385580231,25.535685037,34.591592996,39.389798062,37.108822446,40.866863785,31.331385405,30.725822125,31.656135043,23.197444037,50.879887902,34.777626044,42.410105625
1977-06-30,40.340456375,44.760697323,32.192705016,43.885294215,24.210287184,24.29807308,28.641820413,29.827604063,35.507633985,31.478733601,28.234796832,37.922689401,32.727701571,37.898797971,42.663065554,42.088063461,37.794132801,42.650755068,29.715332122,32.016099625,17.295173709,27.601659546,30.939369365,43.331380487,37.169366654,35.546507633,37.15289733,35.287159656,26.589320534,24.810994775,35.488129678,24.662457416,32.03134136,50.169942468,36.286410757,44.950125529,29.359908925,33.794247147,25.741569518,34.893602964,40.018916641,37.537473417,39.888819041,31.806754974,31.002978666,31.995996509,23.696735033,51.405000274,35.343133017,42.887022262
1977-07-31,40.848171673,44.975505777,32.638743356,44.189644174,24.714359856,24.795339051,29.229120917,29.900678894,35.098201478,31.69049591,28.478685489,38.216600525,33.007319415,38.493999528,43.102484729,42.832755549,38.224187372,43.141685868,30.271705313,32.364435142,17.473819593,27.928308067,31.487521684,43.77457837,36.857391378,36.231540672,37.493990804,35.827140229,26.866165787,24.961510216,35.987176229,24.729283755,32.371142666,50.157141102,36.832581229,45.709996006,30.040741942,34.165197811,25.813374994,34.982199095,40.688390942,37.959431199,39.612600825,32.221513644,31.300270913,32.294541548,24.26718826,51.846357844,35.976146116,43.521440293
1977-08-31,41.379151588,45.194702194,33.13041777,44.555012848,25.231368306,25.309845979,29.801756037,30.096633613,35.057134897,31.800784771,28.756302249,38.487237766,33.4950582,39.091162822,43.567888664,43.46192068,38.548154496,43.538991985,30.819797412,32.610798176,17.581510416,28.192214367,31.963468616,44.19685964,37.129258611,36.917230609,37.916218026,36.357291265,27.191156131,25.070678628,36.459105164,24.781395991,32.734781195,50.27994864,37.540361843,46.601808905,30.613348879,34.391942254,25.873670766,34.976779068,41.272890484,38.252115091,39.82731239,32.526618521,31.592925405,32.521919002,24.877564047,52.231832088,36.509244612,44.246358135
1977-09-30,41.879745785,45.406195009,33.537974085,44.907031179,25.640478802,25.761752488,30.174211081,30.387888455,35.289533953,31.845898839,29.058632715,38.877712672,33.977696391,39.564987496,44.100367728,43.885993676,38.861935553,43.878921442,31.311230761,32.764044988,17.63801811,28.434928791,32.284203981,44.629957974,37.559456551,37.62160494,38.487564838,36.848523699,27.498431721,25.257427644,36.860023425,24.869573744,33.036719243,50.582910015,37.978420194,47.507656372,31.044013426,34.394303644,26.028082612,35.046959585,41.667153233,38.424175612,40.149454699,32.688242095,31.868807934,32.762565554,25.387452994,52.594091896,36.89065012,44.929122597
1977-10-31,42.334960388,45.627958059,33.8434286,45.214139403,25.932081369,26.173996371,30.313056789,30.748985456,35.691512858,31.985218319,29.398206719,39.468683559,34.414295118,39.969316153,44.637004436,44.186603158,39.143144092,44.23821821,31.716585041,32.933301538,17.677228421,28.743053839,32.493932456,45.146863073,37.900597797,38.340604836,39.153397824,37.311970964,27.752822437,25.685891511,37.205832214,25.026154364,33.265479274,51.050017568,38.109243075,48.345230007,31.353475725,34.505252871,26.226048074,35.260666816,41.94736518,38.670711368,40.712779244,32.782863208,32.105664515,33.011694081,25.772952132,52.939915239,37.175051118,45.523155085
1977-11-30,42.658255377,45.895233331,34.152966656,45.458497647,26.22612661,26.563386123,30.365839881,31.117732357,36.166384305,32.188729688,29.803991585,40.189645974,34.707970983,40.442168744,45.115866479,44.480628971,39.312921814,44.76487545,32.027965572,33.173548121,17.700184057,29.105801309,32.721529235,45.78003242,38.177157647,39.037314235,39.758316588,37.790769203,27.985584039,26.342798364,37.539281282,25.211721379,33.457118416,51.655747916,38.198802236,49.066070963,31.626596226,35.042561142,26.390771501,35.604692751,42.27283848,39.086553066,41.519286847,32.987627813,32.297744202,33.218523993,26.079654738,53.308380984,37.441766642,46.092705187
1977-12-31,42.778395517,46.226933789,34.467339443,45.68225744,26.486234262,26.907135697,30.470988103,31.4232404,36.682610673,32.397656351,30.282864378,40.916236345,34.787433245,40.998512694,45.507687912,44.768612872,39.349400505,45.524531108,32.275221066,33.479871138,17.661923004,29.426887759,32.966186114,46.467271992,38.510294956,39.66609358,40.20258366,38.290423992,28.200100677,27.026206192,37.822003147,25.310113088,33.685469221,52.358475907,38.352570754,49.645190241,31.947978893,35.619135853,26.529306601,35.997930274,42.640704058,39.567342639,42.167828174,33.360902523,32.489255793,33.349554871,26.417037123,53.712964879,37.769335855,46.696163026
1978-01-31,42.779957866,46.611211642,34.797700492,45.975080686,26.78301072,27.187852891,30.627347255,31.617478201,37.04222048,32.655783389,30.758816052,41.614102115,34.930929265,41.579669203,45.806978708,45.032746038,39.338278867,46.401486061,32.509388469,33.77752201,17.623261357,29.693820092,33.170844067,47.095073772,38.988362214,40.185786478,40.515500992,38.815569028,28.391202677,27.366442665,38.038951415,25.270397608,34.010817559,53.09904961,38.59910433,50.189043625,32.34601302,35.977138674,26.656561234,36.361450999,43.003738571,39.967332145,42.586548565,33.864641963,32.727653156,33.446142216,26.784042999,54.171230108,38.174394077,47.372835627
1978-02-28,42.803358513,47.067063055,35.148498149,46.314348392,27.075836603,27.430644315,30.881806352,31.70179012,37.230882487,32.895850945,31.117036173,42.283239217,35.363329474,42.098197951,46.121619126,45.395307533,39.371860144,47.246120974,32.746624784,33.968656566,17.701226276,29.960708105,33.432331112,47.603476319,39.688532488,40.610701791,40.815089651,39.405925402,28.573320631,27.254785719,38.296216585,25.192992646,34.397516708,53.844124247,39.054278079,50.864813452,32.806462526,36.258439529,26.799474042,36.642169168,43.400083167,40.179479991,43.068798953,34.438470665,33.021573022,33.654952233,27.153962248,54.760608558,38.608608885,48.112996908
1978-03-31,42.984400599,47.63082812,35.491909031,46.599391294,27.349825342,27.753595688,31.316651281,31.713443932,37.575143242,33.034515237,31.336229785,42.968169911,36.150609008,42.501625809,46.4926783,45.937354757,39.494243241,48.015412855,32.992016984,34.102464883,17.887999566,30.289309788,33.92144101,48.010322641,40.776342209,41.009577523,41.190650099,40.070833689,28.786950062,26.922528944,38.71196539,25.160727908,34.717862416,54.576568906,39.742594666,51.675872095,33.320586,36.616716181,27.026952692,36.821527489,43.865390395,40.281294087,43.894170372,34.992562306,33.363281616,34.050969599,27.625897326,55.481638525,39.059150865,48.852817746
1978-04-30,43.403429045,48.269099686,35.899229526,46.918084997,27.707333545,28.201544368,31.858390859,31.709184288,38.360861625,33.097284671,31.498663091,43.661606738,37.2453269,42.889325951,46.948585115,46.556603669,39.794370321,48.747074935,33.304478373,34.295583816,18.141044518,30.719922239,34.622001775,48.334258548,42.317835253,41.457244035,41.68110687,40.817139904,29.076456961,26.582121752,39.323837345,25.234375926,34.901051818,55.287519436,40.452081264,52.526328543,33.92826957,37.083709489,27.382360099,37.01697655,44.364641142,40.47243015,45.146845427,35.549084384,33.746996691,34.548060326,28.283884348,56.22654137,39.562735187,49.525542399
1978-05-31,43.94508165,48.91624252,36.440878665,47.399477617,28.157492899,28.676502948,32.370517667,31.751851854,38.772489078,33.258491472,31.724385332,44.264003087,37.985093822,43.347658984,47.462119517,47.140931275,40.339426896,49.455499801,33.758245516,34.669582817,18.497454215,31.220936272,35.384177998,48.637441217,42.750592269,41.982797226,42.216279192,41.645134476,29.454225097,26.520927513,40.067627153,25.477191587,35.036849529,55.93216849,40.93035781,53.355611775,34.59231982,37.541516834,27.792263954,37.293482215,44.857799754,40.828253484,45.727979098,36.171561304,34.169744104,35.05981277,29.033001054,56.904540661,40.112486025,50.120657422
1978-06-30,44.501789618,49.489345592,37.092752171,47.998928409,28.560293054,29.138220942,32.851089121,31.81762248,38.647684088,33.696660528,32.048245333,44.757197185,38.248861271,43.763134424,48.001432519,47.713718724,41.030344661,50.125778186,34.320730287,35.155257698,18.960231494,31.710972678,36.079375481,49.011896933,42.101939811,42.554292734,42.675372761,42.483546222,29.91946857,26.791829226,40.793024055,25.814701013,35.264167417,56.485442348,41.245448337,54.179828257,35.251514037,37.88628642,28.13778514,37.581461624,45.323066973,41.300261093,45.743293112,36.8452732,34.607922507,35.530437632,29.699389414,57.50612957,40.632502046,50.709864961
1978-07-31,45.127224861,49.900921713,37.803818104,48.637771574,28.907609087,29.631837131,33.336857726,31.849509163,38.737370598,34.287578006,32.452029434,45.185607983,38.492908048,43.972815635,48.491054723,48.332168191,41.717943281,50.703313244,34.966092658,35.578066927,19.424675562,32.203041727,36.687776124,49.438684235,42.068841985,43.093699756,42.975618913,43.262958287,30.422314861,27.203704693,41.360005644,26.133786197,35.578892064,56.933832217,41.612215397,55.073872057,35.874850421,38.140405209,28.448099883,37.87305151,45.721085778,41.725266823,46.240423908,37.488764954,35.018467738,35.893384274,30.253561947,58.047762502,41.044868415,51.254378138
1978-08-31,45.805464058,50.147563812,38.46188764,49.198314513,29.271485859,30.099054926,33.765249042,31.869423377,39.041817803,34.770069685,32.967201563,45.574199281,38.724527706,44.036810016,48.904451004,48.78910342,42.306632601,51.235175046,35.692032074,35.926367531,19.77582496,32.649772963,37.235404687,49.789368643,42.495593604,43.555219824,43.110348662,43.937668642,30.889805037,27.615269605,41.739412476,26.436143081,35.900541901,57.262562541,42.091097631,55.978422737,36.418954114,38.232960394,28.888247524,38.17873502,46.014143748,41.979080454,46.803581269,38.041430706,35.391160182,36.226789936,30.731731486,58.554319011,41.257400483,51.665479483
1978-09-30,46.380876979,50.334318759,39.098932461,49.625552048,29.650049057,30.471766269,34.101187043,31.940922522,39.55448854,35.030802398,33.652916427,45.928116569,38.96860069,44.117233847,49.340575793,48.952088678,42.789287391,51.819967164,36.42840244,36.248033304,19.959520774,33.03271723,37.72044399,50.047773185,42.945181895,43.970401057,43.17562986,44.508598256,31.296198944,27.956929573,42.02051272,26.742946899,36.210423525,57.459213746,42.439740093,56.77079727,36.868247724,37.938273966,29.470495555,38.513716644,46.151092019,42.108354683,47.116352469,38.506696775,35.742205834,36.473888185,31.09341262,59.04132515,41.320237338,52.012930665
1978-10-31,46.748239963,50.590008424,39.873697927,49.971933381,30.078039596,30.847178877,34.424038508,32.072645391,40.15732366,35.097507603,34.480568557,46.252585515,39.19923447,44.313335119,49.838103975,49.120618053,43.23787396,52.51877695,37.084452719,36.567396397,20.059550303,33.420524133,38.113049038,50.328134718,43.234058409,44.340049139,43.246925989,45.107386677,31.642286146,28.272477789,42.348419669,26.943522707,36.530734276,57.548859342,42.562878432,57.523756375,37.279587882,37.694668729,30.083396922,38.898478229,46.099644778,42.233656036,47.468183687,38.925879371,36.076998508,36.647626189,31.300029064,59.456644632,41.374616427,52.426962968
1978-11-30,46.996488506,50.985857855,40.721683443,50.286090457,30.406470437,31.325829951,34.852864887,32.220614575,40.524988877,35.179935256,35.269993428,46.591105197,39.152536214,44.71664572,50.316442241,49.456239015,43.637985526,53.331318869,37.573751731,36.852248825,20.222317601,33.767450117,38.357116236,50.738972713,43.380828927,44.642770881,43.415224122,45.795734275,31.950477276,28.581923529,42.791748883,27.008872115,36.836731025,57.646792187,42.774960447,58.381676792,37.68982242,38.182808179,30.65678634,39.309240855,45.887598533,42.400956573,48.109870921,39.332555371,36.390708904,36.942231681,31.472966719,59.792269254,41.458828331,52.972953042
1978-12-31,47.22352974,51.535688399,41.464987313,50.631654188,30.608655614,31.876685004,35.322483191,32.343813028,40.715784592,35.458424479,35.991386414,46.976612691,38.850984233,45.275869463,50.604698692,49.74550437,43.929029467,54.127008022,37.886993716,36.965564414,20.457147737,34.175575395,38.458753476,51.308792738,43.533999205,44.873277335,43.768106544,46.460569336,32.260678812,28.808570813,43.307275624,27.019607665,37.022803295,57.831007708,43.185319101,59.30318664,38.071359256,39.010654887,31.154479246,39.64143442,45.566665806,42.580846185,48.734652547,39.715363446,36.677146972,37.30025892,31.760096592,60.101654395,41.627705643,53.644729598
1979-01-31,47.437293109,52.209893717,42.051102599,51.032944494,30.847581178,32.411781286,35.682562443,32.430351631,41.11297846,35.891913233,36.797778062,47.342709639,38.794155456,45.863786597,50.726956049,49.891844677,44.128167191,54.806206362,38.036990156,37.017964021,20.695597652,34.754309379,38.577422889,51.978600085,43.941396121,45.029256231,44.298607475,47.024668251,32.602515608,28.910782164,43.862044726,27.010540997,37.143683243,58.080767195,43.612155647,60.076290062,38.387242901,39.636426001,31.596068763,39.822892328,45.255089814,42.747701477,49.207226462,40.069865678,36.937535083,37.604744342,32.094008977,60.407796826,41.843693111,54.394364691
1979-02-28,47.666990585,53.009222501,42.581014326,51.466056337,31.204857682,32.828161963,35.889536185,32.529662245,41.695210133,36.334649843,37.753438502,47.615136435,39.096852635,46.420297297,50.864836598,50.013926805,44.303650007,55.4152913,37.99966596,37.214720433,20.914728985,35.327917305,38.874137118,52.663724351,44.845387749,45.148099528,44.945910424,47.59511112,32.989436924,29.028716102,44.459135297,26.999712605,37.378433092,58.337739849,43.977383634,60.576120283,38.611943214,40.063206354,31.93939731,39.97712832,45.092459891,42.887126072,49.793363385,40.381529963,37.156869408,37.830879794,32.409585455,60.725713961,42.061433008,55.25576401
1979-03-31,47.956770288,53.970472076,43.24207045,51.893376387,31.700071366,33.126666971,36.093823427,32.728259966,42.496527552,36.733632806,38.794579162,47.768154085,39.700443822,46.896086565,51.093376099,50.277819539,44.633990204,56.039045742,37.791514222,37.532785877,21.133244359,35.724819071,39.297770699,53.329764306,46.218291096,45.260776364,45.605861512,48.354538531,33.40321177,29.267712526,45.088059306,27.079753226,37.767675821,58.571440158,44.30804741,60.845702812,38.788244352,40.336672282,32.136886249,40.158384629,45.145990357,43.055504103,50.809496256,40.690997441,37.294119631,38.016776854,32.824643159,61.064917095,42.354632456,56.315511969
1979-04-30,48.322774795,55.022775073,44.158746741,52.388997857,32.296773833,33.444605429,36.496045489,33.072884041,43.767620331,37.043645376,39.823110448,47.804832384,40.58066788,47.349580139,51.389181633,50.779601314,45.261627181,56.808680402,37.425427405,37.962980981,21.430464851,36.060660668,39.771650267,54.078104917,47.76084633,45.395900085,46.218898487,49.314496307,33.827270684,29.569940685,45.672626832,27.240343661,38.239934484,58.794733646,44.683741451,61.179834289,39.016397991,40.529799592,32.216565844,40.346273611,45.440702062,43.366361552,52.132000166,41.127088766,37.334720313,38.269745691,33.395748968,61.421133581,42.766073992,57.589289912
1979-05-31,48.756133479,55.927513324,45.194736721,53.019045597,32.939449075,33.832707617,37.065982462,33.546831192,44.198857242,37.274828852,40.809922573,47.88310037,40.865151968,47.807829143,51.8027721,51.403325666,46.005884828,57.737189217,36.937123167,38.595138098,21.825401239,36.657120667,40.265060898,54.961947875,48.326887988,45.559552772,46.828784531,50.261301285,34.241057695,29.920180683,46.18539529,27.387447912,38.759821686,59.062587073,45.173944086,61.733912672,39.391291944,40.803352736,32.258912393,40.659582126,45.951598188,43.812653409,52.858870701,41.712399577,37.307021969,38.636594378,34.031844242,61.759307664,43.196153607,58.946265561
1979-06-30,49.203609956,56.438490662,46.051343794,53.723897226,33.499302044,34.256043766,37.667626381,34.099610695,43.684829588,37.526184143,41.669303319,48.207827429,40.660500945,48.211278855,52.387994552,51.959541174,46.532291903,58.571685783,36.478830007,39.349090131,22.219312298,37.377821246,40.758247949,55.785734194,47.966516302,45.707836524,47.478232841,51.028828669,34.605505641,30.405566076,46.625731696,27.6031437,39.316006145,59.344507157,45.484493849,62.411789106,39.851763897,41.202202829,32.378422238,41.173372278,46.563986341,44.300930936,53.079605984,42.284166853,37.252549702,39.038862665,34.588797003,61.999463653,43.471320489,60.229084724
1979-07-31,49.588564212,56.523289939,46.649001531,54.498874005,33.969043203,34.638269282,38.167557275,34.635461414,43.768488311,37.831080709,42.322740011,48.77937822,40.833627897,48.53827988,52.990680975,52.364745173,46.68971132,59.138219095,36.220351582,39.920115056,22.524908181,37.739992629,41.251565324,56.258628025,47.74356331,45.799568597,48.08934671,51.609025989,34.909293635,30.99826031,47.010289677,27.951486843,39.82569025,59.595182437,45.619273507,63.214087719,40.306853487,41.50835098,32.626309669,41.855843166,47.084928885,44.774679497,53.610491418,42.704892433,37.212785868,39.403140838,34.945455952,62.122856584,43.603884388,61.323226731
1979-08-31,49.924735007,56.328630897,47.206817603,55.302122744,34.560560045,34.909937052,38.513592947,35.113101155,44.525041294,38.182474347,42.937096667,49.454660072,41.147809306,48.726850216,53.3815322,52.658231898,46.68062234,59.505030605,36.169477834,40.157027478,22.692001088,37.862528484,41.723358469,56.194224972,47.658713553,45.830287718,48.502976607,52.013359031,35.157455007,31.517232641,47.415553261,28.281467068,40.209213448,59.8546747,45.916696552,64.043451083,40.761817641,41.645470862,32.953571087,42.512089199,47.390726989,45.194707967,54.338557868,42.980696099,37.242345408,39.741575185,35.168456573,62.185890925,43.723449874,62.080030708
1979-09-30,50.204688332,56.031471509,47.88879077,56.013064506,35.171601661,35.134346002,38.773324039,35.522001414,45.511376103,38.572504306,43.656294303,50.12111407,41.384870613,48.783784893,53.519149217,52.935763639,46.741729536,59.808761453,36.21713926,40.196791575,22.76188655,37.989207067,42.105050487,55.521044233,47.754835018,45.823544923,48.654753336,52.23957672,35.324590513,31.863326324,47.861324548,28.475662163,40.4078621,60.078200007,46.31530171,64.828808589,41.166388681,41.7011255,33.279955297,42.94684865,47.551802838,45.517991564,54.91234178,43.142371302,37.401348375,40.00714501,35.38203974,62.206913198,43.880429138,62.44740417
1979-10-31,50.377322693,55.776087873,48.602403179,56.449066984,35.594271369,35.448673931,38.94611795,35.84503941,46.233854464,39.026533219,44.408031607,50.705803469,41.506023567,48.828883732,53.56726817,53.302965429,46.828672206,60.083978901,36.272271577,40.289485005,22.799210402,37.938681108,42.283490694,54.412877736,48.033732497,45.823096387,48.652411301,52.359509466,35.392637951,32.16693939,48.430778965,28.5919724,40.505868977,60.233452132,46.553822224,65.589357673,41.418274428,41.916613404,33.549249472,43.262222463,47.735651098,45.769049102,55.418425791,43.214848529,37.70300548,40.268666377,35.65238608,62.192953696,44.021608666,62.546654996
1979-11-30,50.469541083,55.632457512,49.199734134,56.51715347,35.931625925,35.891247342,38.891378302,36.158968994,46.622270995,39.537226322,45.137798373,51.192786075,41.35280464,48.885809049,53.579943015,53.735514504,46.87947245,60.353042591,36.300289552,40.564801637,22.832833963,37.747713886,42.252360187,53.312913383,48.29596823,45.845483329,48.670557773,52.487403096,35.384220792,32.541005465,49.176100549,28.723908954,40.672384432,60.385892799,46.467454823,66.412055923,41.501916061,42.456728629,33.743817922,43.544397498,48.076051993,46.004331715,56.081026412,43.243463626,38.088832704,40.614486551,36.017044904,62.151173629,44.056113663,62.561861772
1979-12-31,50.51296869,55.594401717,49.56576109,56.329871062,36.228657713,36.299991562,38.658956588,36.544782864,46.867921146,40.024313473,45.854094437,51.614777712,41.025587082,48.852764683,53.477971153,54.115949918,46.918582537,60.713592527,36.330348171,40.890676931,22.884044353,37.731143905,42.195387284,52.676693195,48.462239238,45.904164892,48.835652075,52.671257871,35.341201573,33.015006054,49.983036443,28.824813136,40.897795205,60.613256623,46.254228765,67.374091533,41.505496398,43.034069118,33.885680368,43.707256241,48.616417228,46.212201178,56.874698538,43.250753786,38.483272181,40.976511473,36.369307916,62.11114188,43.967946432,62.611600218
1980-01-31,50.544283218,55.597124733,49.728511664,56.076905178,36.533194607,36.577928339,38.471704431,37.01872345,47.080719893,40.406146847,46.534990667,51.980707047,40.908489682,48.723616007,53.288609128,54.392512618,46.991280469,61.187568188,36.395223232,41.116595008,22.972378052,37.953913771,42.265372322,52.62362101,48.774200452,46.050853933,49.121185397,52.878491442,35.312752511,33.568547686,50.617365856,28.857536492,41.077338025,60.971819103,46.20905101,68.156219608,41.507428134,43.482489861,34.004936418,43.724333655,49.311779798,46.36988645,57.599079512,43.273932077,38.851066896,41.394929071,36.607043081,62.171861827,43.826943849,62.651429703
1980-02-29,50.616511603,55.560329276,49.886560483,55.911496995,36.931771669,36.798219925,38.407417901,37.568451296,47.437674313,40.754981083,47.159816104,52.279310935,41.091724016,48.594338442,53.122377054,54.545279689,47.136483697,61.703653966,36.517079376,41.29938041,23.13673342,38.226580555,42.499231708,52.966328178,49.576183213,46.307526727,49.489513751,53.11805731,35.34873767,34.062282347,50.866594653,28.924801072,41.12578056,61.458617079,46.381413645,68.488582612,41.564896943,43.776576643,34.132256283,43.666251017,50.059139573,46.492249319,58.040716155,43.36466213,39.193898973,41.925388871,36.782626688,62.396493654,43.690058082,62.619409111
1980-03-31,50.720998986,55.433924037,50.10201296,55.927295527,37.418479961,37.0296516,38.46445114,38.17897691,48.276324355,41.101411592,47.751422941,52.500128946,41.431306501,48.508101438,53.084862426,54.531275524,47.37373304,62.141002466,36.693484868,41.540648203,23.401463397,38.410430822,42.908212194,53.447621732,51.076468671,46.66790601,49.919507864,53.458136743,35.485217119,34.47978267,50.81323682,29.084157895,41.102546944,61.965658305,46.530245638,68.575646772,41.717830129,43.785632045,34.298476288,43.689764925,50.727419636,46.622567383,58.525598437,43.512479225,39.5337854,42.517216454,37.002508723,62.717897135,43.599535094,62.568493043
1980-04-30,50.787162531,55.236819798,50.405729321,56.133531426,37.838193831,37.314376947,38.633397433,38.819081138,49.562843246,41.422933694,48.330181641,52.668840912,41.907621382,48.508045224,53.245416479,54.392794263,47.673306181,62.3970857,36.901514971,41.840030174,23.721817097,38.504025475,43.383847131,53.785377507,52.909674677,47.123194419,50.332810417,53.914823634,35.752930637,34.783571937,50.733153124,29.320279421,41.164524374,62.346443386,46.53312149,68.622073847,41.944763471,43.622461414,34.504451764,43.917283208,51.243710075,46.795365284,59.406092033,43.747229237,39.897549378,43.077900614,37.288334405,62.998223799,43.6320963,62.516272497
1980-05-31,50.861545191,55.036538927,50.956471289,56.464500223,38.095806232,37.656815566,38.840728009,39.448199289,50.103512257,41.735207939,48.888641644,52.815579145,41.951657792,48.695019222,53.559937037,54.32546325,47.953071952,62.487793056,37.148002693,42.182498999,24.009959093,38.607095678,43.784541708,53.89783685,53.523090121,47.65623754,50.658761467,54.490671632,36.152411369,34.911420021,50.815897031,29.617181549,41.386475193,62.520065266,46.528001113,68.721415801,42.239752917,43.542319022,34.710047881,44.320692454,51.603030991,47.016534425,59.872629482,44.161249602,40.303100469,43.451614583,37.588591932,63.197862072,43.844303789,62.481061392
1980-06-30,51.140138152,54.904762564,51.726093349,56.903262109,38.390903576,38.016126656,39.005139044,40.026960701,49.816607625,42.044548536,49.457758605,52.951893688,41.316824686,49.146159073,53.873096914,54.502714912,48.214138967,62.479708821,37.441581814,42.560448731,24.28612952,38.755219053,44.091417668,54.039909138,52.572910925,48.22753462,50.878425132,55.146204552,36.59296039,34.899305088,51.07354642,29.966684136,41.802621396,62.476450177,46.628718078,68.992974656,42.61377332,43.640057142,34.85040136,44.864288286,51.8092333,47.240592316,59.764553492,44.765935517,40.758554752,43.598593809,37.871625777,63.403325586,44.239895148,62.514079335
1980-07-31,51.684403608,54.896877783,52.612294124,57.386040296,38.87717331,38.366244675,39.146895457,40.495466858,49.875396247,42.307100563,50.073724143,53.085073323,40.651428459,49.770587748,54.03168595,54.933117396,48.447703032,62.484637627,37.748000607,42.916638948,24.585364339,38.831531559,44.368220175,54.507131098,51.405126026,48.773585376,51.025954534,55.776422742,36.961198629,34.851751034,51.408490295,30.343210037,42.383095346,62.241114399,46.964336398,69.548933918,42.977739269,43.907936539,34.871577576,45.503515187,51.879822458,47.387670419,59.911867404,45.435527406,41.251390662,43.748191386,38.160653244,63.749521506,44.751974835,62.631862683
